,Latitud,Longitud,Direccion,N CAMARA,Domos,Fijas,LPR,Cant. Cam. LPR,Total Camaras,Ciudad,Barrios,Pais,Provincia,Tipo de Arteria,Corredor,C. ESCOLARES,C. SEGUIMIENTO
,"-57,5561849","-38,082719","De la Maza 3778, Mar del Plata, Provincia de Buenos Aires, Argentina",656,1,1,,0,2,Mar del Plata,Faro Norte,Argentia,Buenos Aires,Calle,,,

,"-57,5881438","-37,987541","Gascon y Champagnat, Mar del Plata, Provincia de Buenos Aires, Argentina",661,0,0,LPR 1 (OESTE),1,1,Mar del Plata,Los Andes,Argentia,Buenos Aires,Calle,,,129D
,"-57,5564034","-38,091942","Santa Maria de Oro y Diagonal Estados Unidos Norte, Mar del Plata, Provincia de Buenos Aires, Argentina",669,1,0,,0,1,Mar del Plata,Alfar,Argentia,Buenos Aires,Calle,,,
,"-57,5948315","-38,023245","Soler y Ingeniero Rateriy, Mar del Plata, Provincia de Buenos Aires, Argentina",670,0,2,,0,2,Mar del Plata,Villa Evita,Argentia,Buenos Aires,Calle,,,
,"-57,5897636","-38,023194","Udine y Bouchard, Mar del Plata, Provincia de Buenos Aires, Argentina",676,1,1,,0,2,Mar del Plata,Fortunato de la Plaza,Argentia,Buenos Aires,Calle,,,
,"-57,5867897","-38,023378","Vertiz y Calle Friuli, Mar del Plata, Provincia de Buenos Aires, Argentina",679,1,1,,0,2,Mar del Plata,Fortunato de la Plaza,Argentia,Buenos Aires,Calle,,,
,"-57,5958772","-38,054695","Cabo Corrientes y Los Palenques, Mar del Plata, Provincia de Buenos Aires, Argentina",681,1,1,,0,2,Mar del Plata,Lomas del golf,Argentia,Buenos Aires,Calle,,,
,"-57,6014048","-37,954798","Berutti yLeguizamon Onesimo, Mar del Plata, Provincia de Buenos Aires, Argentina",686,1,1,,0,2,Mar del Plata,Libertad,Argentia,Buenos Aires,Calle,,,
,"-57,5758464","-37,947508","Jovellanos y Joaquina Acevedo, Mar del Plata, Provincia de Buenos Aires, Argentina",688,1,0,,0,1,Mar del Plata,Aeroparque,Argentia,Buenos Aires,Calle,,,
,"-57,5557631","-37,935686","Felipe de Arana y Calle los Talas, Mar del Plata, Provincia de Buenos Aires, Argentina",691,0,2,,0,2,Mar del Plata,Las Dalias,Argentia,Buenos Aires,Calle,,,
,"-57,6047499","-37,981505","Rawson y Luciano Arrue, Mar del Plata, Provincia de Buenos Aires, Argentina",696,0,2,,0,2,Mar del Plata,Belisario Roldan,Argentia,Buenos Aires,Calle,,,
,"-57,5899451","-37,998952","Saavedra y Tierra del Fuego, Mar del Plata, Provincia de Buenos Aires, Argentina",698,1,0,,0,1,Mar del Plata,Bernardino Rivadavia,Argentia,Buenos Aires,Calle,,,
,"-57,5528806","-37,955815","Alfonsina Storni y Benito Juarez, Mar del Plata, Provincia de Buenos Aires, Argentina",699,1,0,,0,1,Mar del Plata,Caisamar,Argentia,Buenos Aires,Calle,,,
,"-57,58346","-38,02922","Avenida J.P. Ramos y Rosales, Mar del Plata, Provincia de Buenos Aires, Argentina",391,1,2,,0,3,Mar del Plata,El Progreso,Argentia,Buenos Aires,Avenida,,,
,"-57,56928","-38,03991","Rosales y Gianelli, Mar del Plata, Provincia de Buenos Aires, Argentina",359,0,3,,0,3,Mar del Plata,Cerrito Sur,Argentia,Buenos Aires,Calle,,,
,"-57,59577","-38,00571","12 de Octubre y Reforma Universitaria, Mar del Plata, Provincia de Buenos Aires, Argentina",467,1,2,,0,3,Mar del Plata,Bosque Alegre,Argentia,Buenos Aires,Calle,,,
,"-57,58929","-37,93893","Esquivel y Romero, Mar del Plata, Provincia de Buenos Aires, Argentina",515,1,0,,0,1,Mar del Plata,La Florida,Argentia,Buenos Aires,Calle,,,
,"-57,59261","-37,97193","A. Alio y 3 de Febrero, Mar del Plata, Provincia de Buenos Aires, Argentina",527,1,2,,0,3,Mar del Plata,Malvinas Argentinas,Argentia,Buenos Aires,Avenida,,,
,"-57,743656","-37,911497","P. Varetto y Sierra de los Padres, Mar del Plata, Provincia de Buenos Aires, Argentina",569,1,0,,0,1,Mar del Plata,Sierra de los Padres,Argentia,Buenos Aires,Calle,,,
,"-57,587039","-37,982466","Moreno 6400 , Mar del Plata, Provincia de Buenos Aires, Argentina",714,1,0,,0,1,Mar del Plata,San Cayetano,Argentia,Buenos Aires,Calle,,,
,"-57,58392","-37,99426","Mexico y Castelli, Mar del Plata, Provincia de Buenos Aires, Argentina",711,1,0,,0,1,Mar del Plata,Bernardino Rivadavia,Argentia,Buenos Aires,Calle,,,
,"-57,58071","-37,99033","Falucho 5500, Mar del Plata, Provincia de Buenos Aires, Argentina",712,0,2,,0,2,Mar del Plata,Los Andes,Argentia,Buenos Aires,Calle,,,
,"-57,58305","-37,98451","Moreno y Juncal, Mar del Plata, Provincia de Buenos Aires, Argentina",713,0,2,,0,2,Mar del Plata,Los Andes,Argentia,Buenos Aires,Calle,,,
,"-57,57497","-37,94464","A. Storni y Asturias, Mar del Plata, Provincia de Buenos Aires, Argentina",727,1,0,,0,1,Mar del Plata,Aeroparque,Argentia,Buenos Aires,Calle,,,
,"-57,56488","-37,96551","Juana Pena y O. Gasett, Mar del Plata, Provincia de Buenos Aires, Argentina",721,1,0,,0,1,Mar del Plata,Los Pinares,Argentia,Buenos Aires,Calle,,,
,"-57,56254","-37,96779","Cardiel y Benito Juarez, Mar del Plata, Provincia de Buenos Aires, Argentina",722,1,0,,0,1,Mar del Plata,Los Pinares,Argentia,Buenos Aires,Calle,,,
,"-57,58338","-37,95507","F. Acosta y Asturias, Mar del Plata, Provincia de Buenos Aires, Argentina",728,0,2,,0,2,Mar del Plata,Lopez de Gomara,Argentia,Buenos Aires,Calle,,,
,"-57,59086","-37,95565","Strobel y Bradley, Mar del Plata, Provincia de Buenos Aires, Argentina",731,1,0,,0,1,Mar del Plata,Malvinas Argentinas,Argentia,Buenos Aires,Calle,,,
,"-57,59612","-37,95522","Rio Negro y Courel, Mar del Plata, Provincia de Buenos Aires, Argentina",734,1,0,,0,1,Mar del Plata,Libertad,Argentia,Buenos Aires,Calle,,,
,"-57,59634","-37,94846","Steganini y F. Acosta, Mar del Plata, Provincia de Buenos Aires, Argentina",736,1,2,,0,3,Mar del Plata,Los Tilos,Argentia,Buenos Aires,Calle,,,
,"-57,60608","-37,95019","Rio Negro y Jose Balet, Mar del Plata, Provincia de Buenos Aires, Argentina",737,1,0,,0,1,Mar del Plata,Libertad,Argentia,Buenos Aires,Calle,,,
,"-57,61931","-37,95919","9 de Julio y Trinidad Tobago, Mar del Plata, Provincia de Buenos Aires, Argentina",738,1,0,,0,1,Mar del Plata,Florentino Ameghino,Argentia,Buenos Aires,Calle,,,
,"-57,60027","-37,96724","11 de Septiembre 8199, Mar del Plata, Provincia de Buenos Aires, Argentina",739,0,2,,0,2,Mar del Plata,Malvinas Argentinas,Argentia,Buenos Aires,Calle,,,
,"-57,60683","-37,97023","Pigue y Rivadavia, Mar del Plata, Provincia de Buenos Aires, Argentina",740,1,0,,0,1,Mar del Plata,Jorge Newbery,Argentia,Buenos Aires,Calle,,,
,"-57,60648","-37,97494","Colon y 196, Mar del Plata, Provincia de Buenos Aires, Argentina",741,1,0,,0,1,Mar del Plata,Jorge Newbery,Argentia,Buenos Aires,Avenida,,,
,"-57,60908","-37,97825","Alberti 8199, Mar del Plata, Provincia de Buenos Aires, Argentina",742,1,0,,0,1,Mar del Plata,Jorge Newbery,Argentia,Buenos Aires,Calle,,,
,"-57,61613","-37,96777","Moreno 9300, Mar del Plata, Provincia de Buenos Aires, Argentina",746,1,0,,0,1,Mar del Plata,Jorge Newbery,Argentia,Buenos Aires,Calle,,,
,"-57,59331","-37,91375","General Belgrano y R2, Mar del Plata, Provincia de Buenos Aires, Argentina",748,0,2,,0,2,Mar del Plata,Dos de Abril,Argentia,Buenos Aires,Ruta,,,
,"-57,54997","-38,04153","Posadas y Magallanes, Mar del Plata, Provincia de Buenos Aires, Argentina",749,1,1,,0,2,Mar del Plata,Villa Lourdes,Argentia,Buenos Aires,Calle,,,
,"-57,58727","-37,99145","Garay y Malvinas, Mar del Plata, Provincia de Buenos Aires, Argentina",750,1,1,,0,2,Mar del Plata,Bernardino Rivadavia,Argentia,Buenos Aires,Calle,,,
,"-57,60123","-37,9844","Garay y Grecia, Mar del Plata, Provincia de Buenos Aires, Argentina",751,1,1,,0,2,Mar del Plata,Las Lilas,Argentia,Buenos Aires,Calle,,,
,"-57,54323","-38,0001","Luro y Corrientes, Mar del Plata, Provincia de Buenos Aires, Argentina",752,1,1,,0,2,Mar del Plata,Centro,Argentia,Buenos Aires,Avenida,,,
,"-57,73764","-38,23033","Ruta 11 y Av. 19 ( El Marquesado), Mar del Plata, Provincia de Buenos Aires, Argentina",753,1,1,,0,2,Mar del Plata,Marquesado,Argentia,Buenos Aires,Ruta,,,
,"-57,5817","-38,01436","CEMA, Mar del Plata, Provincia de Buenos Aires, Argentina",814,0,1,,0,1,Mar del Plata,Santa Monica,Argentia,Buenos Aires,Calle,,,
,"-57,61617","-38,02668","Mario Bravo 8620, Mar del Plata, Provincia de Buenos Aires, Argentina",815,1,0,,0,1,Mar del Plata,Las Heras,Argentia,Buenos Aires,Calle,,,
